A0,A1,A2,A3
19.155999999999999,19.198,19.137,19.070999999999998
19.259,19.155999999999999,19.100000000000001,19.053000000000001
19.184000000000001,19.207000000000001,19.128,19.070999999999998
19.160999999999998,19.184000000000001,19.109000000000002,19.070999999999998
19.179000000000002,19.207000000000001,19.123000000000001,19.076000000000001
19.222000000000001,19.212,19.128,19.062000000000001
19.155999999999999,19.184000000000001,19.147000000000002,19.067
19.155999999999999,19.151,19.128,19.053000000000001
19.236000000000001,19.189,19.132000000000001,19.070999999999998
19.216999999999999,19.189,19.100000000000001,19.085999999999999
19.202999999999999,19.184000000000001,19.114000000000001,19.070999999999998
19.212,19.189,19.09,19.094999999999999
19.189,19.141999999999999,19.132000000000001,19.081
19.189,19.184000000000001,19.114000000000001,19.081
19.189,19.175000000000001,19.132000000000001,19.085999999999999
19.198,19.164999999999999,19.114000000000001,19.062000000000001
19.179000000000002,19.164999999999999,19.114000000000001,19.081
19.198,19.155999999999999,19.103999999999999,19.09
19.202999999999999,19.192999999999998,19.103999999999999,19.070999999999998
19.184000000000001,19.141999999999999,19.123000000000001,19.076000000000001
19.225999999999999,19.164999999999999,19.141999999999999,19.067
19.184000000000001,19.160999999999998,19.100000000000001,19.09
19.192999999999998,19.160999999999998,19.132000000000001,19.070999999999998
19.225999999999999,19.184000000000001,19.09,19.103999999999999
19.216999999999999,19.151,19.147000000000002,19.081
19.207000000000001,19.184000000000001,19.137,19.081
19.184000000000001,19.184000000000001,19.147000000000002,19.081
19.189,19.160999999999998,19.147000000000002,19.067
19.189,19.184000000000001,19.155999999999999,19.067
19.184000000000001,19.175000000000001,19.114000000000001,19.09
19.170000000000002,19.184000000000001,19.109000000000002,19.09
19.225999999999999,19.170000000000002,19.151,19.070999999999998
19.179000000000002,19.175000000000001,19.132000000000001,19.067
19.192999999999998,19.170000000000002,19.137,19.070999999999998
19.160999999999998,19.164999999999999,19.151,19.085999999999999
19.179000000000002,19.137,19.132000000000001,19.081
19.175000000000001,19.189,19.132000000000001,19.085999999999999
19.170000000000002,19.175000000000001,19.132000000000001,19.103999999999999
19.155999999999999,19.151,19.109000000000002,19.070999999999998
19.192999999999998,19.164999999999999,19.137,19.070999999999998
19.212,19.192999999999998,19.137,19.09
19.164999999999999,19.141999999999999,19.147000000000002,19.067
19.202999999999999,19.151,19.109000000000002,19.076000000000001
19.164999999999999,19.160999999999998,19.137,19.085999999999999
19.192999999999998,19.184000000000001,19.137,19.057000000000002
19.198,19.184000000000001,19.128,19.076000000000001
19.216999999999999,19.164999999999999,19.117999999999999,19.067
19.192999999999998,19.170000000000002,19.109000000000002,19.109000000000002
19.189,19.137,19.103999999999999,19.085999999999999
19.170000000000002,19.170000000000002,19.132000000000001,19.081
19.225999999999999,19.160999999999998,19.141999999999999,19.070999999999998
19.230999999999998,19.164999999999999,19.109000000000002,19.062000000000001
19.198,19.179000000000002,19.114000000000001,19.067
19.184000000000001,19.179000000000002,19.147000000000002,19.081
19.192999999999998,19.170000000000002,19.132000000000001,19.070999999999998
19.230999999999998,19.151,19.141999999999999,19.070999999999998
19.189,19.179000000000002,19.109000000000002,19.070999999999998
19.175000000000001,19.184000000000001,19.132000000000001,19.081
19.216999999999999,19.189,19.114000000000001,19.081
19.212,19.179000000000002,19.155999999999999,19.100000000000001
19.225999999999999,19.202999999999999,19.132000000000001,19.067
19.212,19.184000000000001,19.117999999999999,19.070999999999998
19.207000000000001,19.164999999999999,19.109000000000002,19.085999999999999
19.189,19.164999999999999,19.117999999999999,19.067
19.198,19.175000000000001,19.128,19.076000000000001
19.207000000000001,19.160999999999998,19.128,19.094999999999999
19.225999999999999,19.179000000000002,19.151,19.09
19.179000000000002,19.170000000000002,19.151,19.057000000000002
19.189,19.184000000000001,19.109000000000002,19.070999999999998
19.189,19.184000000000001,19.117999999999999,19.047999999999998
19.222000000000001,19.184000000000001,19.117999999999999,19.081
19.263999999999999,19.170000000000002,19.114000000000001,19.094999999999999
19.212,19.147000000000002,19.103999999999999,19.103999999999999
19.216999999999999,19.189,19.117999999999999,19.070999999999998
19.192999999999998,19.189,19.123000000000001,19.081
19.189,19.189,19.123000000000001,19.09
19.192999999999998,19.164999999999999,19.081,19.076000000000001
19.225999999999999,19.164999999999999,19.132000000000001,19.114000000000001
19.207000000000001,19.155999999999999,19.103999999999999,19.094999999999999
19.189,19.198,19.100000000000001,19.09
19.225999999999999,19.184000000000001,19.09,19.057000000000002
19.222000000000001,19.170000000000002,19.123000000000001,19.070999999999998
19.198,19.192999999999998,19.147000000000002,19.085999999999999
19.236000000000001,19.170000000000002,19.114000000000001,19.070999999999998
19.184000000000001,19.151,19.103999999999999,19.09
19.207000000000001,19.160999999999998,19.128,19.094999999999999
19.216999999999999,19.202999999999999,19.100000000000001,19.09
19.212,19.198,19.114000000000001,19.094999999999999
19.198,19.160999999999998,19.123000000000001,19.070999999999998
19.212,19.155999999999999,19.103999999999999,19.076000000000001
19.198,19.164999999999999,19.117999999999999,19.081
19.179000000000002,19.179000000000002,19.103999999999999,19.067
19.170000000000002,19.160999999999998,19.137,19.062000000000001
19.192999999999998,19.179000000000002,19.128,19.062000000000001
19.216999999999999,19.179000000000002,19.103999999999999,19.076000000000001
19.192999999999998,19.147000000000002,19.132000000000001,19.076000000000001
19.198,19.192999999999998,19.109000000000002,19.076000000000001
19.189,19.184000000000001,19.117999999999999,19.100000000000001
19.216999999999999,19.184000000000001,19.155999999999999,19.076000000000001
19.184000000000001,19.151,19.114000000000001,19.085999999999999
19.128,19.192999999999998,19.170000000000002,19.094999999999999
19.216999999999999,19.179000000000002,19.117999999999999,19.062000000000001
19.155999999999999,19.179000000000002,19.123000000000001,19.09
19.189,19.202999999999999,19.094999999999999,19.09
19.216999999999999,19.175000000000001,19.114000000000001,19.070999999999998
19.147000000000002,19.164999999999999,19.160999999999998,19.09
19.198,19.192999999999998,19.109000000000002,19.062000000000001
19.137,19.184000000000001,19.117999999999999,19.085999999999999
19.137,19.179000000000002,19.117999999999999,19.100000000000001
19.236000000000001,19.179000000000002,19.100000000000001,19.094999999999999
19.170000000000002,19.189,19.123000000000001,19.081
19.155999999999999,19.179000000000002,19.114000000000001,19.100000000000001
19.179000000000002,19.189,19.114000000000001,19.057000000000002
19.170000000000002,19.198,19.117999999999999,19.085999999999999
19.175000000000001,19.160999999999998,19.128,19.076000000000001
19.137,19.170000000000002,19.103999999999999,19.070999999999998
19.141999999999999,19.175000000000001,19.123000000000001,19.09
19.164999999999999,19.175000000000001,19.109000000000002,19.062000000000001
19.245000000000001,19.170000000000002,19.114000000000001,19.067
19.175000000000001,19.198,19.109000000000002,19.085999999999999
19.175000000000001,19.184000000000001,19.164999999999999,19.076000000000001
19.175000000000001,19.184000000000001,19.123000000000001,19.085999999999999
19.222000000000001,19.192999999999998,19.132000000000001,19.081
19.202999999999999,19.189,19.109000000000002,19.09
19.202999999999999,19.155999999999999,19.128,19.062000000000001
19.189,19.179000000000002,19.117999999999999,19.076000000000001
19.245000000000001,19.175000000000001,19.141999999999999,19.076000000000001
19.212,19.189,19.132000000000001,19.076000000000001
19.192999999999998,19.151,19.114000000000001,19.070999999999998
19.225999999999999,19.192999999999998,19.128,19.081
19.184000000000001,19.175000000000001,19.117999999999999,19.070999999999998
19.216999999999999,19.184000000000001,19.132000000000001,19.076000000000001
19.141999999999999,19.170000000000002,19.100000000000001,19.070999999999998
19.202999999999999,19.184000000000001,19.155999999999999,19.094999999999999
19.175000000000001,19.184000000000001,19.160999999999998,19.070999999999998
19.259,19.160999999999998,19.151,19.081
19.189,19.170000000000002,19.132000000000001,19.081
19.236000000000001,19.192999999999998,19.085999999999999,19.081
19.170000000000002,19.192999999999998,19.137,19.067
19.189,19.170000000000002,19.114000000000001,19.076000000000001
19.212,19.160999999999998,19.137,19.070999999999998
19.216999999999999,19.151,19.117999999999999,19.053000000000001
19.192999999999998,19.151,19.123000000000001,19.067
19.189,19.175000000000001,19.117999999999999,19.070999999999998
19.216999999999999,19.198,19.103999999999999,19.085999999999999
19.230999999999998,19.189,19.132000000000001,19.094999999999999
19.198,19.155999999999999,19.100000000000001,19.09
19.222000000000001,19.160999999999998,19.164999999999999,19.09
19.198,19.151,19.132000000000001,19.070999999999998
19.170000000000002,19.184000000000001,19.114000000000001,19.085999999999999
19.216999999999999,19.175000000000001,19.117999999999999,19.100000000000001
19.225999999999999,19.170000000000002,19.132000000000001,19.062000000000001
19.202999999999999,19.123000000000001,19.117999999999999,19.047999999999998
19.212,19.175000000000001,19.137,19.081
19.239999999999998,19.179000000000002,19.123000000000001,19.062000000000001
19.189,19.151,19.100000000000001,19.09
19.236000000000001,19.192999999999998,19.117999999999999,19.081
19.179000000000002,19.175000000000001,19.117999999999999,19.070999999999998
19.175000000000001,19.164999999999999,19.137,19.081
19.179000000000002,19.179000000000002,19.155999999999999,19.085999999999999
19.254000000000001,19.164999999999999,19.123000000000001,19.076000000000001
19.198,19.170000000000002,19.09,19.085999999999999
19.212,19.147000000000002,19.114000000000001,19.076000000000001
19.164999999999999,19.175000000000001,19.137,19.057000000000002
19.198,19.192999999999998,19.109000000000002,19.081
19.184000000000001,19.175000000000001,19.123000000000001,19.09
19.198,19.170000000000002,19.147000000000002,19.070999999999998
19.179000000000002,19.179000000000002,19.117999999999999,19.085999999999999
19.216999999999999,19.147000000000002,19.137,19.047999999999998
19.207000000000001,19.189,19.100000000000001,19.067
19.207000000000001,19.164999999999999,19.117999999999999,19.076000000000001
19.170000000000002,19.189,19.128,19.094999999999999
19.198,19.164999999999999,19.085999999999999,19.081
19.225999999999999,19.170000000000002,19.132000000000001,19.067
19.254000000000001,19.192999999999998,19.151,19.081
19.216999999999999,19.151,19.155999999999999,19.070999999999998
19.225999999999999,19.170000000000002,19.147000000000002,19.085999999999999
19.137,19.179000000000002,19.137,19.085999999999999
19.179000000000002,19.189,19.09,19.070999999999998
19.222000000000001,19.160999999999998,19.141999999999999,19.067
19.184000000000001,19.179000000000002,19.137,19.067
19.155999999999999,19.147000000000002,19.117999999999999,19.081
19.198,19.164999999999999,19.123000000000001,19.076000000000001
19.189,19.170000000000002,19.117999999999999,19.057000000000002
19.212,19.179000000000002,19.137,19.09
19.239999999999998,19.164999999999999,19.132000000000001,19.076000000000001
19.170000000000002,19.189,19.109000000000002,19.081
19.212,19.160999999999998,19.132000000000001,19.100000000000001
19.222000000000001,19.170000000000002,19.137,19.081
19.147000000000002,19.164999999999999,19.155999999999999,19.057000000000002
19.179000000000002,19.164999999999999,19.155999999999999,19.09
19.164999999999999,19.151,19.109000000000002,19.076000000000001
19.137,19.147000000000002,19.128,19.070999999999998
19.225999999999999,19.184000000000001,19.117999999999999,19.057000000000002
19.141999999999999,19.198,19.100000000000001,19.09
19.207000000000001,19.132000000000001,19.117999999999999,19.070999999999998
19.236000000000001,19.175000000000001,19.109000000000002,19.085999999999999
19.147000000000002,19.175000000000001,19.123000000000001,19.076000000000001
19.225999999999999,19.179000000000002,19.103999999999999,19.053000000000001
19.239999999999998,19.198,19.137,19.062000000000001
19.216999999999999,19.179000000000002,19.123000000000001,19.085999999999999
19.239999999999998,19.189,19.128,19.076000000000001
19.192999999999998,19.164999999999999,19.109000000000002,19.081
19.192999999999998,19.170000000000002,19.109000000000002,19.070999999999998
19.160999999999998,19.198,19.123000000000001,19.09
19.225999999999999,19.164999999999999,19.123000000000001,19.085999999999999
19.198,19.170000000000002,19.109000000000002,19.09
19.207000000000001,19.170000000000002,19.137,19.070999999999998
19.170000000000002,19.189,19.132000000000001,19.057000000000002
19.207000000000001,19.184000000000001,19.141999999999999,19.085999999999999
19.25,19.179000000000002,19.103999999999999,19.085999999999999
19.239999999999998,19.175000000000001,19.103999999999999,19.081
19.207000000000001,19.198,19.147000000000002,19.100000000000001
19.198,19.179000000000002,19.123000000000001,19.103999999999999
19.283000000000001,19.184000000000001,19.160999999999998,19.081
19.170000000000002,19.179000000000002,19.137,19.109000000000002
19.137,19.184000000000001,19.128,19.081
19.117999999999999,19.141999999999999,19.128,19.053000000000001
19.202999999999999,19.164999999999999,19.109000000000002,19.09
19.184000000000001,19.164999999999999,19.128,19.09
19.230999999999998,19.170000000000002,19.132000000000001,19.070999999999998
19.160999999999998,19.179000000000002,19.100000000000001,19.100000000000001
19.207000000000001,19.179000000000002,19.100000000000001,19.09
19.216999999999999,19.198,19.109000000000002,19.067
19.155999999999999,19.189,19.123000000000001,19.103999999999999
19.207000000000001,19.175000000000001,19.114000000000001,19.076000000000001
19.202999999999999,19.155999999999999,19.123000000000001,19.076000000000001
19.128,19.175000000000001,19.114000000000001,19.057000000000002
19.25,19.160999999999998,19.123000000000001,19.067
19.170000000000002,19.207000000000001,19.117999999999999,19.070999999999998
19.189,19.189,19.137,19.057000000000002
19.147000000000002,19.184000000000001,19.117999999999999,19.081
19.222000000000001,19.164999999999999,19.128,19.09
19.179000000000002,19.164999999999999,19.137,19.094999999999999
19.175000000000001,19.151,19.123000000000001,19.057000000000002
19.179000000000002,19.175000000000001,19.114000000000001,19.081
19.164999999999999,19.202999999999999,19.128,19.085999999999999
19.192999999999998,19.175000000000001,19.100000000000001,19.070999999999998
19.155999999999999,19.192999999999998,19.123000000000001,19.076000000000001
19.137,19.160999999999998,19.100000000000001,19.067
19.175000000000001,19.151,19.114000000000001,19.094999999999999
19.179000000000002,19.151,19.117999999999999,19.070999999999998
19.192999999999998,19.198,19.109000000000002,19.081
19.212,19.184000000000001,19.132000000000001,19.09
19.222000000000001,19.160999999999998,19.137,19.094999999999999
19.236000000000001,19.189,19.137,19.103999999999999
19.184000000000001,19.164999999999999,19.123000000000001,19.057000000000002
19.225999999999999,19.179000000000002,19.117999999999999,19.081
19.192999999999998,19.170000000000002,19.114000000000001,19.070999999999998
19.222000000000001,19.189,19.117999999999999,19.070999999999998
19.189,19.179000000000002,19.128,19.076000000000001
19.207000000000001,19.160999999999998,19.132000000000001,19.047999999999998
19.117999999999999,19.164999999999999,19.123000000000001,19.081
19.236000000000001,19.170000000000002,19.132000000000001,19.057000000000002
19.225999999999999,19.137,19.09,19.09
19.225999999999999,19.160999999999998,19.114000000000001,19.100000000000001
19.100000000000001,19.189,19.132000000000001,19.067
19.184000000000001,19.164999999999999,19.109000000000002,19.076000000000001
19.192999999999998,19.170000000000002,19.114000000000001,19.076000000000001
19.236000000000001,19.160999999999998,19.141999999999999,19.053000000000001
19.212,19.179000000000002,19.094999999999999,19.09
19.175000000000001,19.184000000000001,19.128,19.076000000000001
19.170000000000002,19.151,19.117999999999999,19.085999999999999
19.155999999999999,19.179000000000002,19.114000000000001,19.067
19.202999999999999,19.160999999999998,19.109000000000002,19.057000000000002
19.160999999999998,19.192999999999998,19.160999999999998,19.076000000000001
19.236000000000001,19.189,19.114000000000001,19.070999999999998
19.123000000000001,19.175000000000001,19.100000000000001,19.067
19.189,19.184000000000001,19.123000000000001,19.085999999999999
19.202999999999999,19.175000000000001,19.109000000000002,19.085999999999999
19.189,19.198,19.117999999999999,19.085999999999999
19.225999999999999,19.198,19.117999999999999,19.062000000000001
19.207000000000001,19.192999999999998,19.100000000000001,19.085999999999999
19.212,19.179000000000002,19.147000000000002,19.076000000000001
19.212,19.179000000000002,19.147000000000002,19.070999999999998
19.179000000000002,19.207000000000001,19.132000000000001,19.076000000000001
19.155999999999999,19.175000000000001,19.132000000000001,19.09
19.212,19.175000000000001,19.109000000000002,19.094999999999999
19.179000000000002,19.202999999999999,19.141999999999999,19.076000000000001
19.216999999999999,19.141999999999999,19.128,19.062000000000001
19.103999999999999,19.202999999999999,19.100000000000001,19.085999999999999
19.230999999999998,19.189,19.103999999999999,19.076000000000001
19.137,19.170000000000002,19.117999999999999,19.057000000000002
19.212,19.175000000000001,19.114000000000001,19.070999999999998
19.164999999999999,19.160999999999998,19.114000000000001,19.085999999999999
19.212,19.151,19.109000000000002,19.062000000000001
19.151,19.164999999999999,19.109000000000002,19.062000000000001
19.179000000000002,19.155999999999999,19.114000000000001,19.076000000000001
19.132000000000001,19.164999999999999,19.114000000000001,19.085999999999999
19.164999999999999,19.184000000000001,19.117999999999999,19.081
19.170000000000002,19.141999999999999,19.109000000000002,19.081
19.170000000000002,19.184000000000001,19.103999999999999,19.053000000000001
19.207000000000001,19.170000000000002,19.132000000000001,19.081
19.216999999999999,19.179000000000002,19.09,19.081
19.175000000000001,19.160999999999998,19.114000000000001,19.085999999999999
19.189,19.141999999999999,19.155999999999999,19.100000000000001
19.179000000000002,19.151,19.103999999999999,19.062000000000001
19.212,19.202999999999999,19.151,19.085999999999999
19.189,19.179000000000002,19.109000000000002,19.067
19.207000000000001,19.128,19.100000000000001,19.057000000000002
19.192999999999998,19.155999999999999,19.114000000000001,19.062000000000001
19.230999999999998,19.155999999999999,19.117999999999999,19.085999999999999
19.175000000000001,19.155999999999999,19.103999999999999,19.100000000000001
19.212,19.175000000000001,19.117999999999999,19.09
19.259,19.198,19.109000000000002,19.081
19.175000000000001,19.141999999999999,19.160999999999998,19.085999999999999
19.164999999999999,19.141999999999999,19.117999999999999,19.053000000000001
19.216999999999999,19.170000000000002,19.117999999999999,19.070999999999998
19.202999999999999,19.207000000000001,19.109000000000002,19.067
19.245000000000001,19.184000000000001,19.09,19.067
19.175000000000001,19.175000000000001,19.114000000000001,19.076000000000001
19.207000000000001,19.179000000000002,19.132000000000001,19.070999999999998
19.236000000000001,19.155999999999999,19.103999999999999,19.067
19.239999999999998,19.164999999999999,19.151,19.085999999999999
19.151,19.160999999999998,19.100000000000001,19.062000000000001
19.236000000000001,19.155999999999999,19.132000000000001,19.057000000000002
19.202999999999999,19.184000000000001,19.117999999999999,19.085999999999999
19.151,19.184000000000001,19.103999999999999,19.047999999999998
19.192999999999998,19.170000000000002,19.09,19.057000000000002
19.207000000000001,19.137,19.100000000000001,19.062000000000001
19.207000000000001,19.147000000000002,19.103999999999999,19.070999999999998
19.175000000000001,19.192999999999998,19.09,19.085999999999999
19.184000000000001,19.141999999999999,19.109000000000002,19.076000000000001
19.189,19.164999999999999,19.114000000000001,19.076000000000001
19.202999999999999,19.151,19.109000000000002,19.070999999999998
19.225999999999999,19.160999999999998,19.123000000000001,19.070999999999998
19.179000000000002,19.155999999999999,19.128,19.09
19.189,19.179000000000002,19.114000000000001,19.067
19.179000000000002,19.155999999999999,19.123000000000001,19.081
19.164999999999999,19.151,19.103999999999999,19.053000000000001
19.230999999999998,19.164999999999999,19.109000000000002,19.085999999999999
19.151,19.202999999999999,19.117999999999999,19.057000000000002
19.179000000000002,19.147000000000002,19.132000000000001,19.057000000000002
19.239999999999998,19.198,19.100000000000001,19.085999999999999
19.189,19.164999999999999,19.100000000000001,19.09
19.192999999999998,19.155999999999999,19.117999999999999,19.053000000000001
19.164999999999999,19.175000000000001,19.123000000000001,19.057000000000002
19.147000000000002,19.147000000000002,19.117999999999999,19.062000000000001
19.175000000000001,19.155999999999999,19.09,19.085999999999999
19.198,19.137,19.100000000000001,19.081
19.202999999999999,19.184000000000001,19.103999999999999,19.062000000000001
19.230999999999998,19.164999999999999,19.117999999999999,19.094999999999999
19.198,19.189,19.103999999999999,19.067
19.212,19.155999999999999,19.114000000000001,19.067
19.170000000000002,19.189,19.109000000000002,19.067
19.207000000000001,19.189,19.128,19.081
19.207000000000001,19.155999999999999,19.117999999999999,19.100000000000001
19.192999999999998,19.141999999999999,19.109000000000002,19.094999999999999
19.170000000000002,19.175000000000001,19.114000000000001,19.062000000000001
19.179000000000002,19.192999999999998,19.128,19.085999999999999
19.198,19.175000000000001,19.132000000000001,19.067
19.225999999999999,19.170000000000002,19.100000000000001,19.057000000000002
19.179000000000002,19.189,19.103999999999999,19.070999999999998
19.212,19.151,19.109000000000002,19.062000000000001
19.225999999999999,19.160999999999998,19.114000000000001,19.070999999999998
19.273,19.164999999999999,19.123000000000001,19.100000000000001
19.189,19.170000000000002,19.109000000000002,19.070999999999998
19.189,19.147000000000002,19.132000000000001,19.09
19.192999999999998,19.147000000000002,19.123000000000001,19.042999999999999
19.212,19.189,19.137,19.081
19.202999999999999,19.155999999999999,19.114000000000001,19.057000000000002
19.175000000000001,19.160999999999998,19.109000000000002,19.076000000000001
19.236000000000001,19.184000000000001,19.109000000000002,19.070999999999998
19.202999999999999,19.123000000000001,19.114000000000001,19.070999999999998
19.207000000000001,19.155999999999999,19.094999999999999,19.070999999999998
19.216999999999999,19.137,19.114000000000001,19.062000000000001
19.155999999999999,19.184000000000001,19.141999999999999,19.062000000000001
19.222000000000001,19.147000000000002,19.109000000000002,19.09
19.222000000000001,19.175000000000001,19.109000000000002,19.081
19.212,19.141999999999999,19.128,19.09
19.175000000000001,19.175000000000001,19.094999999999999,19.067
19.189,19.170000000000002,19.128,19.070999999999998
19.164999999999999,19.160999999999998,19.128,19.094999999999999
19.222000000000001,19.155999999999999,19.128,19.057000000000002
19.239999999999998,19.155999999999999,19.170000000000002,19.109000000000002
19.198,19.198,19.123000000000001,19.081
19.151,19.160999999999998,19.128,19.067
19.230999999999998,19.155999999999999,19.117999999999999,19.070999999999998
19.254000000000001,19.160999999999998,19.103999999999999,19.081
19.225999999999999,19.192999999999998,19.147000000000002,19.09
19.164999999999999,19.170000000000002,19.103999999999999,19.070999999999998
19.202999999999999,19.151,19.114000000000001,19.053000000000001
19.160999999999998,19.184000000000001,19.085999999999999,19.047999999999998
19.212,19.164999999999999,19.103999999999999,19.057000000000002
19.184000000000001,19.160999999999998,19.123000000000001,19.085999999999999
19.222000000000001,19.164999999999999,19.137,19.067
19.259,19.179000000000002,19.123000000000001,19.094999999999999
19.184000000000001,19.147000000000002,19.137,19.081
19.212,19.170000000000002,19.128,19.070999999999998
19.202999999999999,19.160999999999998,19.103999999999999,19.070999999999998
19.207000000000001,19.164999999999999,19.09,19.062000000000001
19.189,19.160999999999998,19.103999999999999,19.085999999999999
19.114000000000001,19.192999999999998,19.147000000000002,19.062000000000001
19.202999999999999,19.155999999999999,19.151,19.057000000000002
19.192999999999998,19.198,19.141999999999999,19.081
19.222000000000001,19.179000000000002,19.117999999999999,19.076000000000001
19.179000000000002,19.147000000000002,19.132000000000001,19.067
19.225999999999999,19.164999999999999,19.103999999999999,19.076000000000001
19.192999999999998,19.175000000000001,19.103999999999999,19.081
19.179000000000002,19.198,19.137,19.070999999999998
19.207000000000001,19.155999999999999,19.128,19.100000000000001
19.202999999999999,19.179000000000002,19.114000000000001,19.067
19.225999999999999,19.175000000000001,19.132000000000001,19.076000000000001
19.175000000000001,19.175000000000001,19.109000000000002,19.067
19.198,19.184000000000001,19.114000000000001,19.085999999999999
19.179000000000002,19.184000000000001,19.123000000000001,19.081
19.230999999999998,19.184000000000001,19.103999999999999,19.09
19.212,19.198,19.128,19.109000000000002
19.225999999999999,19.192999999999998,19.147000000000002,19.070999999999998
19.170000000000002,19.175000000000001,19.114000000000001,19.062000000000001
19.184000000000001,19.198,19.137,19.100000000000001
19.192999999999998,19.164999999999999,19.155999999999999,19.09
19.230999999999998,19.151,19.103999999999999,19.053000000000001
19.192999999999998,19.202999999999999,19.117999999999999,19.076000000000001
19.128,19.207000000000001,19.094999999999999,19.067
19.164999999999999,19.184000000000001,19.141999999999999,19.067
19.151,19.192999999999998,19.141999999999999,19.057000000000002
19.175000000000001,19.155999999999999,19.123000000000001,19.094999999999999
19.202999999999999,19.151,19.114000000000001,19.076000000000001
19.164999999999999,19.189,19.128,19.081
19.164999999999999,19.170000000000002,19.094999999999999,19.067
19.192999999999998,19.175000000000001,19.132000000000001,19.09
19.202999999999999,19.164999999999999,19.147000000000002,19.094999999999999
19.192999999999998,19.184000000000001,19.114000000000001,19.081
19.222000000000001,19.160999999999998,19.137,19.094999999999999
19.230999999999998,19.170000000000002,19.114000000000001,19.081
19.207000000000001,19.179000000000002,19.100000000000001,19.070999999999998
19.222000000000001,19.155999999999999,19.123000000000001,19.085999999999999
19.141999999999999,19.175000000000001,19.117999999999999,19.057000000000002
19.141999999999999,19.155999999999999,19.132000000000001,19.09
19.179000000000002,19.164999999999999,19.117999999999999,19.076000000000001
19.207000000000001,19.179000000000002,19.128,19.100000000000001
19.207000000000001,19.151,19.128,19.057000000000002
19.230999999999998,19.170000000000002,19.094999999999999,19.09
19.25,19.155999999999999,19.109000000000002,19.062000000000001
19.160999999999998,19.175000000000001,19.103999999999999,19.085999999999999
19.198,19.179000000000002,19.109000000000002,19.076000000000001
19.128,19.170000000000002,19.114000000000001,19.067
19.189,19.175000000000001,19.128,19.070999999999998
19.164999999999999,19.164999999999999,19.117999999999999,19.076000000000001
19.151,19.170000000000002,19.123000000000001,19.085999999999999
